F1-known,F1-open,F1,Acc,dataset,method,known_cls_ratio,labeled_ratio,seed
88.2685,84.4065,88.2343,86.35,oos,ADB,0.75,0.8,7
92.017,83.2258,90.5518,89.71,snips,DOC,0.75,0.6,7
87.7814,49.4208,81.388,79.57,snips,DeepUnk,0.75,0.8,8
91.5753,82.3151,90.0319,89.14,snips,DOC,0.75,0.8,7
87.9265,44.0,80.6054,78.0,snips,DeepUnk,0.75,1.0,8
81.7978,45.9948,74.6372,69.43,snips,OpenMax,0.5,1.0,6
45.037,49.0852,45.2394,46.14,banking,DeepUnk,0.25,0.2,9
58.7969,76.027,59.6585,68.83,banking,DeepUnk,0.25,0.4,9
85.1706,48.1928,79.0077,74.43,snips,OpenMax,0.75,0.2,6
56.6665,70.2821,57.3472,63.64,banking,DeepUnk,0.25,0.6,9
91.0506,78.1457,88.8998,87.71,snips,DOC,0.75,1.0,7
61.1755,74.7812,61.8558,68.21,banking,DeepUnk,0.25,0.8,9
58.6324,71.9417,59.2979,65.32,banking,DeepUnk,0.25,1.0,9
57.2687,76.6407,58.2373,68.64,banking,DOC,0.25,0.2,8
65.6997,37.7602,64.9833,54.51,banking,DeepUnk,0.5,0.2,9
86.8245,45.6026,79.9542,75.57,snips,OpenMax,0.75,0.4,6
88.6717,84.4356,88.6342,86.58,oos,ADB,0.75,1.0,7
65.3732,77.6536,65.9872,71.04,banking,DOC,0.25,0.4,8
69.5274,87.7329,72.5617,82.15,stackoverflow,ADB,0.25,0.2,7
71.2215,55.4978,70.8183,63.86,banking,DeepUnk,0.5,0.4,9
76.2214,91.7268,78.8056,87.58,stackoverflow,ADB,0.25,0.4,7
63.9465,71.6394,64.3311,65.26,banking,DOC,0.25,0.6,8
74.0191,60.7786,73.6796,67.47,banking,DeepUnk,0.5,0.6,9
86.4594,43.9024,79.3666,75.43,snips,OpenMax,0.75,0.6,6
61.0248,65.9526,61.2712,60.39,banking,DOC,0.25,0.8,8
74.9184,62.4483,74.5986,68.54,banking,DeepUnk,0.5,0.8,9
75.3106,90.7011,77.8757,86.28,stackoverflow,ADB,0.25,0.6,7
75.3771,63.0137,75.0601,69.12,banking,DeepUnk,0.5,1.0,9
85.5394,30.0,76.2828,73.43,snips,OpenMax,0.75,0.8,6
63.4023,71.1304,63.7887,65.13,banking,DOC,0.25,1.0,8
76.4275,30.7978,75.6541,67.73,banking,DeepUnk,0.75,0.2,9
74.8594,90.3344,77.4386,85.75,stackoverflow,ADB,0.25,0.8,7
67.9607,66.5934,67.9256,66.79,banking,DOC,0.5,0.2,8
80.3694,37.037,79.635,71.82,banking,DeepUnk,0.75,0.4,9
75.3153,66.5377,75.0902,70.0,banking,DOC,0.5,0.4,8
81.0484,34.8858,80.266,72.18,banking,DeepUnk,0.75,0.6,9
75.7635,91.1058,78.3205,86.78,stackoverflow,ADB,0.25,1.0,7
86.5022,43.8849,79.3994,76.0,snips,OpenMax,0.75,1.0,6
83.2916,86.7309,83.6043,85.15,stackoverflow,ADB,0.5,0.2,7
72.8662,56.8475,72.4555,64.71,banking,DOC,0.5,0.6,8
38.0407,88.7684,40.5771,81.14,banking,OpenMax,0.25,0.2,7
81.8382,40.6277,81.1398,73.47,banking,DeepUnk,0.75,0.8,9
67.4267,91.0379,68.6072,85.91,banking,OpenMax,0.25,0.4,7
84.2583,87.1033,84.5169,85.8,stackoverflow,ADB,0.5,0.4,7
74.1069,53.0886,73.568,64.03,banking,DOC,0.5,0.8,8
72.9886,91.2922,73.9038,86.72,banking,OpenMax,0.25,0.6,7
83.0759,43.8475,82.411,75.19,banking,DeepUnk,0.75,1.0,9
84.8782,87.5997,85.1256,86.35,stackoverflow,ADB,0.5,0.6,7
43.6192,43.2387,43.6094,40.46,oos,DeepUnk,0.25,0.2,9
73.7998,48.6157,73.1541,62.53,banking,DOC,0.5,1.0,8
59.0152,78.5844,59.516999999999996,70.54,oos,DeepUnk,0.25,0.4,9
74.4659,91.0448,75.2948,86.53,banking,OpenMax,0.25,0.8,7
59.0319,78.127,59.5215,70.14,oos,DeepUnk,0.25,0.6,9
58.0692,77.13,58.5579,69.14,oos,DeepUnk,0.25,0.8,9
73.9792,90.5375,74.8071,85.78,banking,OpenMax,0.25,1.0,7
59.2662,79.317,59.7803,71.56,oos,DeepUnk,0.25,1.0,9
85.0271,87.5137,85.2531,86.37,stackoverflow,ADB,0.5,0.8,7
74.8292,54.636,74.4869,69.9,banking,DOC,0.75,0.2,8
65.2861,57.3506,65.1817,59.84,oos,DeepUnk,0.5,0.2,9
11.105,68.4338,12.575,53.6,banking,OpenMax,0.5,0.2,7
73.9071,73.5401,73.9022,72.12,oos,DeepUnk,0.5,0.4,9
26.9568,70.4403,28.0718,58.73,banking,OpenMax,0.5,0.4,7
75.5716,75.7555,75.574,74.14,oos,DeepUnk,0.5,0.6,9
81.9231,52.7259,81.4283,74.71,banking,DOC,0.75,0.4,8
85.6701,87.9725,85.8794,86.93,stackoverflow,ADB,0.5,1.0,7
30.1355,70.8531,31.1796,59.97,banking,OpenMax,0.5,0.6,7
75.5694,75.5601,75.5693,74.07,oos,DeepUnk,0.5,0.8,9
86.9077,74.118,86.1084,82.87,stackoverflow,ADB,0.75,0.2,7
75.9519,75.4885,75.9458,74.16,oos,DeepUnk,0.5,1.0,9
47.3144,73.703,47.99100000000001,66.17,banking,OpenMax,0.5,0.8,7
83.4483,46.7337,82.82600000000002,75.1,banking,DOC,0.75,0.6,8
75.7645,54.0171,75.572,68.02,oos,DeepUnk,0.75,0.2,9
79.4893,62.0671,79.3351,72.58,oos,DeepUnk,0.75,0.4,9
87.3341,74.0663,86.5048,83.17,stackoverflow,ADB,0.75,0.4,7
41.3935,72.5422,42.1922,63.86,banking,OpenMax,0.5,1.0,7
80.6716,65.7732,80.5397,74.58,oos,DeepUnk,0.75,0.6,9
5.2456,40.3402,5.8404,27.08,banking,OpenMax,0.75,0.2,7
81.9195,36.4683,81.1492,72.82,banking,DOC,0.75,0.8,8
87.6447,74.3293,86.8125,83.5,stackoverflow,ADB,0.75,0.6,7
83.3483,72.1494,83.2492,78.53,oos,DeepUnk,0.75,0.8,9
27.1274,44.3262,27.4189,38.67,banking,OpenMax,0.75,0.4,7
85.0801,43.4307,84.3741,76.17,banking,DOC,0.75,1.0,8
36.8516,46.7231,37.0189,44.71,banking,OpenMax,0.75,0.6,7
64.5778,85.8479,65.1232,78.7,oos,DOC,0.25,0.2,8
87.8745,74.6166,87.0459,83.77,stackoverflow,ADB,0.75,0.8,7
83.6788,71.4496,83.5706,78.3,oos,DeepUnk,0.75,1.0,9
61.1863,81.2825,61.7016,73.35,oos,DOC,0.25,0.4,8
42.8004,29.3049,40.5511,34.35,stackoverflow,DeepUnk,0.25,0.2,9
43.5892,21.521,39.9111,31.15,stackoverflow,DeepUnk,0.25,0.4,9
63.8709,80.1132,64.2874,72.33,oos,DOC,0.25,0.6,8
48.1609,50.0683,48.1932,52.14,banking,OpenMax,0.75,0.8,7
43.0932,17.977999999999994,38.9073,29.55,stackoverflow,DeepUnk,0.25,0.6,9
67.0027,83.7953,67.4333,76.88,oos,DOC,0.25,0.8,8
43.2472,18.2,39.0727,29.73,stackoverflow,DeepUnk,0.25,0.8,9
88.0135,74.8603,87.1914,83.97,stackoverflow,ADB,0.75,1.0,7
61.2782,77.2191,61.6869,69.33,oos,DOC,0.25,1.0,8
66.0383,48.7952,60.2906,51.43,snips,ADB,0.25,0.2,7
65.3023,44.03100000000001,58.2119,48.43,snips,ADB,0.25,0.4,7
67.8049,57.0213,64.2103,56.71,snips,ADB,0.25,0.6,7
73.8053,81.8253,73.9108,77.72,oos,DOC,0.5,0.2,8
66.2711,55.3977,62.6466,55.14,snips,ADB,0.25,0.8,7
42.6594,18.4934,38.6317,30.03,stackoverflow,DeepUnk,0.25,1.0,9
58.5475,53.4323,58.4608,58.73,banking,OpenMax,0.75,1.0,7
67.2245,56.0455,63.4982,55.86,snips,ADB,0.25,1.0,7
12.2142,89.5467,14.1971,81.35,oos,OpenMax,0.25,0.2,7
73.3765,76.0506,73.4117,73.35,oos,DOC,0.5,0.4,8
63.0133,26.0821,59.6559,50.67,stackoverflow,DeepUnk,0.5,0.2,9
87.2124,77.8226,85.3344,83.71,snips,ADB,0.5,0.2,7
52.8047,92.4928,53.8224,87.18,oos,OpenMax,0.25,0.4,7
89.4351,80.9619,87.7405,86.14,snips,ADB,0.5,0.4,7
65.3117,30.3493,62.1333,52.82,stackoverflow,DeepUnk,0.5,0.4,9
74.7761,75.8727,74.7905,73.86,oos,DOC,0.5,0.6,8
64.9106,93.5155,65.64399999999999,89.16,oos,OpenMax,0.25,0.6,7
64.5336,28.1753,61.2283,52.33,stackoverflow,DeepUnk,0.5,0.6,9
74.53,74.0909,74.5242,72.65,oos,DOC,0.5,0.8,8
72.061,94.2343,72.6295,90.51,oos,OpenMax,0.25,0.8,7
88.7866,79.8387,86.99700000000001,85.29,snips,ADB,0.5,0.6,7
72.6357,70.12,72.6026,69.53,oos,DOC,0.5,1.0,8
65.2824,26.6407,61.7695,51.78,stackoverflow,DeepUnk,0.5,0.8,9
76.4218,94.696,76.8904,91.35,oos,OpenMax,0.25,1.0,7
77.3514,76.3407,77.3425,76.75,oos,DOC,0.75,0.2,8
10.9926,76.5399,11.8551,62.98,oos,OpenMax,0.5,0.2,7
64.51,25.0834,60.9257,50.93,stackoverflow,DeepUnk,0.5,1.0,9
89.0353,80.4781,87.3239,85.71,snips,ADB,0.5,0.8,7
81.1112,75.0349,81.0574,77.95,oos,DOC,0.75,0.4,8
74.2888,22.4412,71.0483,65.92,stackoverflow,DeepUnk,0.75,0.2,9
38.4745,80.3864,39.0259,70.79,oos,OpenMax,0.5,0.4,7
53.3729,82.90100000000002,53.7614,75.6,oos,OpenMax,0.5,0.6,7
85.2611,78.4781,85.20100000000002,81.91,oos,DOC,0.75,0.6,8
75.0969,19.8792,71.6458,66.08,stackoverflow,DeepUnk,0.75,0.4,9
89.07799999999996,79.1075,87.0839,85.29,snips,ADB,0.5,1.0,7
58.3938,83.711,58.7269,77.16,oos,OpenMax,0.5,0.8,7
90.7886,81.203,89.191,88.29,snips,ADB,0.75,0.2,7
84.3863,74.4676,84.2985,79.7,oos,DOC,0.75,0.8,8
90.77,86.0825,89.9888,89.57,snips,ADB,0.75,0.4,7
75.3883,87.9287,75.5533,84.04,oos,OpenMax,0.5,1.0,7
75.767,22.4576,72.4352,66.93,stackoverflow,DeepUnk,0.75,0.6,9
91.8919,85.2041,90.7772,90.14,snips,ADB,0.75,0.6,7
84.9179,74.1109,84.8222,79.95,oos,DOC,0.75,1.0,8
39.7534,19.65,36.4028,30.13,stackoverflow,DOC,0.25,0.2,8
91.5241,86.2944,90.6525,90.29,snips,ADB,0.75,0.8,7
13.4973,60.2892,13.9114,46.04,oos,OpenMax,0.75,0.2,7
45.3633,46.0296,45.4744,45.1,stackoverflow,DOC,0.25,0.4,8
76.2757,26.1091,73.1403,67.38,stackoverflow,DeepUnk,0.75,0.8,9
46.7644,47.3693,46.8652,46.12,stackoverflow,DOC,0.25,0.6,8
32.2165,63.7092,32.4952,53.91,oos,OpenMax,0.75,0.4,7
48.6664,54.2238,49.5926,50.92,stackoverflow,DOC,0.25,0.8,8
91.3491,77.9841,89.1216,87.86,snips,ADB,0.75,1.0,7
45.7136,41.5462,45.019,42.55,stackoverflow,DOC,0.25,1.0,8
63.856,82.5911,64.7928,75.81,banking,ADB,0.25,0.2,8
76.3047,24.4078,73.0611,67.48,stackoverflow,DeepUnk,0.75,1.0,9
66.2781,48.4305,60.3289,50.71,snips,DeepUnk,0.25,0.2,9
67.2507,82.4976,68.013,76.27,banking,ADB,0.25,0.4,8
70.3543,64.8936,68.5341,62.29,snips,DeepUnk,0.25,0.4,9
61.9625,23.0526,58.4253,49.83,stackoverflow,DOC,0.5,0.2,8
69.5634,85.5001,70.3602,79.77,banking,ADB,0.25,0.6,8
69.9683,63.5389,67.8252,61.14,snips,DeepUnk,0.25,0.6,9
59.4545,70.7102,59.5541,67.23,oos,OpenMax,0.75,0.6,7
67.5344,59.0846,64.7178,57.86,snips,DeepUnk,0.25,0.8,9
69.9279,83.8415,70.6236,78.02,banking,ADB,0.25,0.8,8
68.5493,61.5176,66.2054,59.43,snips,DeepUnk,0.25,1.0,9
63.1072,22.0093,59.371,50.18,stackoverflow,DOC,0.5,0.4,8
78.6308,55.9829,74.1012,69.43,snips,DeepUnk,0.5,0.2,9
79.6072,56.5875,75.0032,70.29,snips,DeepUnk,0.5,0.4,9
69.1588,82.5737,69.8296,76.62,banking,ADB,0.25,1.0,8
80.7855,58.2609,76.2805,71.71,snips,DeepUnk,0.5,0.6,9
80.9116,60.7759,76.8845,72.71,snips,DeepUnk,0.5,0.8,9
75.47,75.7453,75.4771,74.77,banking,ADB,0.5,0.2,8
67.6118,39.7436,65.0783,57.2,stackoverflow,DOC,0.5,0.6,8
79.8593,56.7627,75.24,70.86,snips,DeepUnk,0.5,1.0,9
61.1224,71.3188,61.2126,68.47,oos,OpenMax,0.75,0.8,7
87.5586,62.6582,83.4085,81.29,snips,DeepUnk,0.75,0.2,9
87.2534,60.9272,82.8657,81.0,snips,DeepUnk,0.75,0.4,9
80.6652,78.4381,80.6081,78.7,banking,ADB,0.5,0.4,8
87.78,65.0155,83.9859,82.14,snips,DeepUnk,0.75,0.6,9
88.5137,63.522,84.3484,81.71,snips,DeepUnk,0.75,0.8,9
65.2135,19.6692,61.0731,50.32,stackoverflow,DOC,0.5,0.8,8
80.705,78.3613,80.6449,78.8,banking,ADB,0.5,0.6,8
88.9125,63.4615,84.6707,82.43,snips,DeepUnk,0.75,1.0,9
68.5239,74.0865,68.5731,72.79,oos,OpenMax,0.75,1.0,7
81.9672,78.5285,81.8791,79.42,banking,ADB,0.5,0.8,8
71.2989,89.6015,74.3493,84.6,stackoverflow,OpenMax,0.25,0.2,7
66.6991,29.5536,63.3222,53.85,stackoverflow,DOC,0.5,1.0,8
66.5482,84.8683,69.6016,78.97,stackoverflow,OpenMax,0.25,0.4,7
75.1995,12.7305,71.2952,65.28,stackoverflow,DOC,0.75,0.2,8
59.3945,76.2748,62.2079,69.58,stackoverflow,OpenMax,0.25,0.6,7
82.9855,78.7407,82.8766,79.9,banking,ADB,0.5,1.0,8
57.2323,72.3987,59.76,65.8,stackoverflow,OpenMax,0.25,0.8,7
77.9922,24.3082,74.6369,69.13,stackoverflow,DOC,0.75,0.4,8
56.4897,70.3269,58.7959,63.97,stackoverflow,OpenMax,0.25,1.0,7
78.792,59.0024,78.4566,73.67,banking,ADB,0.75,0.2,8
79.4937,80.7541,79.6083,79.85,stackoverflow,OpenMax,0.5,0.2,7
75.9671,72.3109,75.6347,73.85,stackoverflow,OpenMax,0.5,0.4,7
78.8671,22.4157,75.3389,69.32,stackoverflow,DOC,0.75,0.6,8
74.555,66.281,73.8028,70.22,stackoverflow,OpenMax,0.5,0.6,7
83.9464,62.4831,83.5827,78.25,banking,ADB,0.75,0.4,8
73.2672,63.075,72.3406,68.57,stackoverflow,OpenMax,0.5,0.8,7
79.223,25.5663,75.8694,69.95,stackoverflow,DOC,0.75,0.8,8
73.6148,63.3198,72.6789,68.85,stackoverflow,OpenMax,0.5,1.0,7
86.2841,62.973,85.889,80.03,banking,ADB,0.75,0.6,8
87.1198,74.1183,86.3072,83.17,stackoverflow,OpenMax,0.75,0.2,7
86.7033,69.7185,85.6417,81.95,stackoverflow,OpenMax,0.75,0.4,7
85.8414,63.6209,84.4526,80.0,stackoverflow,OpenMax,0.75,0.6,7
79.7971,27.7419,76.5436,70.88,stackoverflow,DOC,0.75,1.0,8
56.4871,18.81,43.9281,39.57,snips,DOC,0.25,0.2,8
87.2197,65.5827,86.853,81.43,banking,ADB,0.75,0.8,8
53.4058,13.0693,39.9603,37.29,snips,DOC,0.25,0.4,8
55.9199,24.8609,45.5669,42.14,snips,DOC,0.25,0.6,8
53.9131,16.699,41.5084,38.71,snips,DOC,0.25,0.8,8
71.6904,73.7683,72.3831,71.86,snips,DOC,0.25,1.0,8
88.2799,78.0269,86.2293,84.0,snips,DOC,0.5,0.2,8
88.1454,78.4753,86.2113,84.14,snips,DOC,0.5,0.4,8
87.0899,65.6965,86.7273,81.49,banking,ADB,0.75,1.0,8
89.2216,79.0909,87.1955,85.0,snips,DOC,0.5,0.6,8
66.8081,88.7899,67.3717,82.77,oos,ADB,0.25,0.2,8
87.7904,72.2205,86.8173,83.47,stackoverflow,OpenMax,0.75,0.8,7
86.686,70.4225,83.4333,80.29,snips,DOC,0.5,0.8,8
74.0175,91.3549,74.462,86.72,oos,ADB,0.25,0.4,8
75.8985,92.1789,76.3159,87.93,oos,ADB,0.25,0.6,8
87.5634,72.4638,84.5435,81.43,snips,DOC,0.5,1.0,8
89.9043,66.1765,85.9497,84.0,snips,DOC,0.75,0.2,8
76.905,92.512,77.3051,88.46,oos,ADB,0.25,0.8,8
91.5203,70.6714,88.0455,86.43,snips,DOC,0.75,0.4,8
89.4217,57.377,84.081,82.14,snips,DOC,0.75,0.6,8
77.2427,92.4983,77.6339,88.47,oos,ADB,0.25,1.0,8
88.1166,71.8284,87.0986,83.65,stackoverflow,OpenMax,0.75,1.0,7
90.2776,54.4715,84.3099,82.14,snips,DOC,0.75,0.8,8
65.7183,30.0518,53.8295,42.14,snips,OpenMax,0.25,0.2,7
77.8161,84.5648,77.9049,81.33,oos,ADB,0.5,0.2,8
65.4004,31.0345,53.9451,42.86,snips,OpenMax,0.25,0.4,7
90.8035,55.3719,84.8982,82.86,snips,DOC,0.75,1.0,8
80.9064,85.8515,80.9715,83.18,oos,ADB,0.5,0.4,8
65.9939,33.0494,55.0124,43.86,snips,OpenMax,0.25,0.6,7
57.9101,74.1071,58.72,66.04,banking,DOC,0.25,0.2,9
60.0617,74.0859,60.7629,66.85,banking,DOC,0.25,0.4,9
65.975,21.8182,51.256,38.57,snips,OpenMax,0.25,0.8,7
81.8912,86.21600000000002,81.9481,83.75,oos,ADB,0.5,0.6,8
65.9091,79.2875,66.578,72.56,banking,DOC,0.25,0.6,9
65.3054,28.0702,52.8936,41.43,snips,OpenMax,0.25,1.0,7
82.6503,54.3536,76.991,73.57,snips,OpenMax,0.5,0.2,7
66.089,79.1113,66.7401,72.56,banking,DOC,0.25,0.8,9
85.8617,62.4685,81.183,77.86,snips,OpenMax,0.5,0.4,7
83.3288,87.3192,83.3813,85.07,oos,ADB,0.5,0.8,8
63.6706,74.3665,64.2054,67.76,banking,DOC,0.25,1.0,9
85.0022,61.0422,80.2102,76.57,snips,OpenMax,0.5,0.6,7
68.2021,68.1508,68.2008,67.66,banking,DOC,0.5,0.2,9
83.1863,86.978,83.2362,84.77,oos,ADB,0.5,1.0,8
72.8581,62.5917,72.5949,67.08,banking,DOC,0.5,0.4,9
84.4314,56.6234,78.8698,75.29,snips,OpenMax,0.5,0.8,7
71.3563,55.1361,70.9404,63.47,banking,DOC,0.5,0.6,9
83.2359,79.3043,83.2011,81.33,oos,ADB,0.75,0.2,8
78.613,71.1642,78.422,73.9,banking,DOC,0.5,0.8,9
83.6117,49.5913,76.8076,72.71,snips,OpenMax,0.5,1.0,7
85.8931,81.1684,85.8513,83.63,oos,ADB,0.75,0.4,8
78.3689,70.0234,78.1549,73.51,banking,DOC,0.5,1.0,9
90.482,76.1062,88.086,86.86,snips,OpenMax,0.75,0.2,7
88.1514,66.4122,84.5282,83.57,snips,OpenMax,0.75,0.4,7
74.9779,52.6452,74.5994,69.42,banking,DOC,0.75,0.2,9
88.8914,68.1481,85.4342,84.43,snips,OpenMax,0.75,0.6,7
81.4924,52.557,81.002,74.94,banking,DOC,0.75,0.4,9
87.6686,82.5305,87.6232,85.28,oos,ADB,0.75,0.6,8
89.8058,69.2857,86.3858,85.29,snips,OpenMax,0.75,0.8,7
83.381,54.2811,82.8878,76.95,banking,DOC,0.75,0.6,9
89.8381,65.4804,85.7785,84.57,snips,OpenMax,0.75,1.0,7
36.8967,88.5487,39.4793,80.78,banking,OpenMax,0.25,0.2,8
82.4212,47.3874,81.8274,75.36,banking,DOC,0.75,0.8,9
65.7322,90.7963,66.9854,85.49,banking,OpenMax,0.25,0.4,8
88.3108,83.2298,88.2658,85.93,oos,ADB,0.75,0.8,8
72.8909,91.6348,73.8281,87.14,banking,OpenMax,0.25,0.6,8
74.5721,90.5627,75.3716,85.94,banking,OpenMax,0.25,0.8,8
83.8534,48.1906,83.249,76.56,banking,DOC,0.75,1.0,9
76.2433,90.4656,76.9544,85.97,banking,OpenMax,0.25,1.0,8
68.8904,88.845,69.402,82.82,oos,DOC,0.25,0.2,9
68.0931,86.3983,68.5625,79.81,oos,DOC,0.25,0.4,9
13.074000000000002,69.1183,14.5111,54.74,banking,OpenMax,0.5,0.2,8
69.7435,86.3365,70.169,79.86,oos,DOC,0.25,0.6,9
35.4189,71.9981,36.3568,61.88,banking,OpenMax,0.5,0.4,8
88.9269,84.141,88.8845,86.68,oos,ADB,0.75,1.0,8
34.1337,72.164,35.1088,61.92,banking,OpenMax,0.5,0.6,8
71.1059,88.4117,73.9902,83.12,stackoverflow,ADB,0.25,0.2,8
69.82300000000001,84.0522,70.1878,77.23,oos,DOC,0.25,0.8,9
75.265,91.2697,77.9325,86.92,stackoverflow,ADB,0.25,0.4,8
68.2715,82.9643,68.6482,75.93,oos,DOC,0.25,1.0,9
53.7905,76.2417,54.3662,69.61,banking,OpenMax,0.5,0.8,8
76.1845,82.2018,76.2636,78.54,oos,DOC,0.5,0.2,9
78.1667,92.5532,80.5644,88.72,stackoverflow,ADB,0.25,0.6,8
64.6876,78.821,65.05,74.58,banking,OpenMax,0.5,1.0,8
73.9944,74.7033,74.0037,72.19,oos,DOC,0.5,0.4,9
5.6498,40.277,6.2367,27.21,banking,OpenMax,0.75,0.2,8
77.1238,92.0127,79.6053,87.98,stackoverflow,ADB,0.25,0.8,8
78.3783,78.4662,78.3794,76.35,oos,DOC,0.5,0.6,9
15.735,42.1082,16.182000000000002,32.6,banking,OpenMax,0.75,0.4,8
77.1991,91.8141,79.6349,87.78,stackoverflow,ADB,0.25,1.0,8
81.8524,84.9842,82.1372,83.5,stackoverflow,ADB,0.5,0.2,8
77.3783,75.4206,77.3526,74.05,oos,DOC,0.5,0.8,9
83.5742,86.3046,83.8224,85.0,stackoverflow,ADB,0.5,0.4,8
77.672,75.8346,77.6478,74.4,oos,DOC,0.5,1.0,9
47.2877,48.493,47.3081,50.0,banking,OpenMax,0.75,0.6,8
83.7673,86.2183,83.9901,85.02,stackoverflow,ADB,0.5,0.6,8
78.2402,76.1542,78.2217,77.14,oos,DOC,0.75,0.2,9
81.2511,72.2839,81.1717,76.86,oos,DOC,0.75,0.4,9
83.6124,85.7143,83.8035,84.63,stackoverflow,ADB,0.5,0.8,8
60.2059,52.7374,60.0793,58.64,banking,OpenMax,0.75,0.8,8
83.1831,73.0571,83.0935,78.37,oos,DOC,0.75,0.6,9
84.7156,86.8163,84.9066,85.75,stackoverflow,ADB,0.5,1.0,8
38.6066,46.0307,38.7324,45.13,banking,OpenMax,0.75,1.0,8
24.8373,90.3898,26.5181,83.0,oos,OpenMax,0.25,0.2,8
84.2033,73.7697,84.1109,79.28,oos,DOC,0.75,0.8,9
85.4184,72.5045,84.6113,81.3,stackoverflow,ADB,0.75,0.2,8
50.6329,92.3892,51.7035,86.89,oos,OpenMax,0.25,0.4,8
73.3917,94.7435,73.9392,91.26,oos,OpenMax,0.25,0.6,8
85.9334,72.2295,85.0769,81.63,stackoverflow,ADB,0.75,0.4,8
76.9394,95.1243,77.4056,91.98,oos,OpenMax,0.25,0.8,8
85.242,74.741,85.149,80.28,oos,DOC,0.75,1.0,9
43.3178,19.2277,39.3028,29.52,stackoverflow,DOC,0.25,0.2,9
78.4644,95.2176,78.89399999999998,92.19,oos,OpenMax,0.25,1.0,8
41.0336,23.9565,38.1874,32.28,stackoverflow,DOC,0.25,0.4,9
86.2217,72.8315,85.3848,81.98,stackoverflow,ADB,0.75,0.6,8
11.8942,76.8956,12.7495,63.65,oos,OpenMax,0.5,0.2,8
44.2398,31.7636,42.1605,36.22,stackoverflow,DOC,0.25,0.6,9
35.3307,79.9486,35.9177,69.86,oos,OpenMax,0.5,0.4,8
48.6297,54.2109,49.5599,50.65,stackoverflow,DOC,0.25,0.8,9
43.9044,81.5613,44.3999,72.98,oos,OpenMax,0.5,0.6,8
86.5394,73.0476,85.6961,82.28,stackoverflow,ADB,0.75,0.8,8
47.1061,46.3501,46.9801,45.23,stackoverflow,DOC,0.25,1.0,9
63.6185,85.3083,63.9039,79.68,oos,OpenMax,0.5,0.8,8
62.6663,17.8283,58.5902,48.0,stackoverflow,DOC,0.5,0.2,9
64.5226,85.4108,64.7974,80.0,oos,OpenMax,0.5,1.0,8
86.5696,72.9958,85.7212,82.3,stackoverflow,ADB,0.75,1.0,8
65.5709,33.28,62.6353,54.35,stackoverflow,DOC,0.5,0.4,9
76.9107,84.6246,79.482,81.57,snips,ADB,0.25,0.2,8
81.025,88.1671,83.4057,85.43,snips,ADB,0.25,0.4,8
76.5814,83.9329,79.0319,80.86,snips,ADB,0.25,0.6,8
13.2449,60.2945,13.6613,46.07,oos,OpenMax,0.75,0.2,8
65.8768,27.9911,62.4326,52.77,stackoverflow,DOC,0.5,0.6,9
77.3804,84.6975,79.8194,81.57,snips,ADB,0.25,0.8,8
75.8548,81.6832,77.7976,78.86,snips,ADB,0.25,1.0,8
88.4777,82.3077,87.2437,86.14,snips,ADB,0.5,0.2,8
66.0852,32.0283,62.9891,54.53,stackoverflow,DOC,0.5,0.8,9
43.5172,66.6859,43.7222,59.53,oos,OpenMax,0.75,0.4,8
89.8108,82.9365,88.436,87.14,snips,ADB,0.5,0.4,8
66.4735,30.4563,63.1992,53.97,stackoverflow,DOC,0.5,1.0,9
51.8512,69.0909,52.0038,64.16,oos,OpenMax,0.75,0.6,8
89.96799999999998,82.9365,88.5617,87.29,snips,ADB,0.5,0.6,8
75.7041,31.9593,72.9701,67.48,stackoverflow,DOC,0.75,0.2,9
76.5327,27.4304,73.4638,68.07,stackoverflow,DOC,0.75,0.4,9
64.6062,73.0832,64.6812,71.02,oos,OpenMax,0.75,0.8,8
89.0137,79.2683,87.0646,85.29,snips,ADB,0.5,0.8,8
78.0239,29.2633,74.9763,69.43,stackoverflow,DOC,0.75,0.6,9
73.7377,77.1523,73.7679,76.81,oos,OpenMax,0.75,1.0,8
68.7969,87.3807,71.8942,81.78,stackoverflow,OpenMax,0.25,0.2,8
55.3834,71.6008,58.0863,64.93,stackoverflow,OpenMax,0.25,0.4,8
89.9028,82.8125,88.4848,87.29,snips,ADB,0.5,1.0,8
78.8326,34.5716,76.0663,70.78,stackoverflow,DOC,0.75,0.8,9
59.9993,77.7514,62.958,71.05,stackoverflow,OpenMax,0.25,0.6,8
90.5949,78.209,88.5305,87.29,snips,ADB,0.75,0.2,8
48.1113,53.7847,49.0569,50.63,stackoverflow,OpenMax,0.25,0.8,8
91.568,77.193,89.1722,87.86,snips,ADB,0.75,0.4,8
55.6387,69.6578,57.9752,63.43,stackoverflow,OpenMax,0.25,1.0,8
82.0192,84.7642,82.2688,83.43,stackoverflow,OpenMax,0.5,0.2,8
78.1533,24.4675,74.7979,69.18,stackoverflow,DOC,0.75,1.0,9
79.8626,77.8095,79.6759,78.03,stackoverflow,OpenMax,0.5,0.4,8
55.8453,15.7798,42.4901,34.43,snips,DOC,0.25,0.2,9
69.0567,57.5458,65.2198,57.0,snips,DOC,0.25,0.4,9
91.2028,72.561,88.0958,86.43,snips,ADB,0.75,0.6,8
58.1348,14.7601,43.6766,34.0,snips,DOC,0.25,0.6,9
72.2075,60.6204,71.1541,66.98,stackoverflow,OpenMax,0.5,0.6,8
